pron,offset
zung1 luk5,20447697
kiong3 ngin2 so3 lan2,20451999
pin4 deu4,20459227
met6 tit6,20464261
ci2 kat6 ngin2,20467832
gon1 cai1,20475687
vui2 men1,20480930
hi3 zung4 zuk5,20485859
ngi4 den3 ca1,20492982
zon3 sun4 zit5 si4,20499269
yit6 con2,20507960
sui3 song4,20512994
but5 sam1 but5 si4,20518237
m1 sit6,20525465
su4 lung2 gung1 song1,20529349
dai3 sit6,20539398
sang1 min4 zit5 siong4,20542969
pi1 song1,20552182
biau3 li1 yi2 yit5,20558051
but5 vui2 go4,20567578
ngong4 gi1 gi1,20574388
gang1 sang1 ngin2 su4,20582138
zong1 ka1,20591978
sim1 gon1 teu2,20596803
mau2 ko3 len2,20605912
lien2 fan1,20613140
dong1 ga1,20618487
san3 zong1,20623103
ngien2 gu4,20629181
pu1 zien3,20635364
ca1 cin1,20640502
vui2 gon1,20645327
gai1 kin1,20650987
cung2 cong2 ge4 ngi4,20655916
cu4 cim2 fan2 lau3,20665025
bit5 da3 gai1,20674970
gam4 sang1,20680213
tung2 lau1 tung2 bau1,20685978
deu4 su4,20693624
lien2 lui4,20698449
zui4 heu4 du1,20704109
sit6 siau1,20711023
sin1 sang1,20716788
li3 yiu1 mau2,20723180
siu3 min2,20729363
vong2 li1,20734292
mien4 sam1,20739639
hau3 siu3,20745508
gon1 cat5 lit6,20750437
song4 vun2,20755680
gin1 zi4,20760923
lung2 san1 sui4 tau4,20766583
cau2 gung4,20773497
hi3 lu4 oi1 lok6,20779575
bien4 liong4,20785549
ngiet6 heu4,20789851
zung3 cuk6 cin1 se3,20794676
da3 det5 fo3 ngiet6,20803053
da3 dai3,20809967
m1 sau3,20814060
vu2 ok5 but5 zok5,20819616
yen4 ziok5,20826008
fong1 zung1,20831251
don4 ciong3,20837852
lau3 po2 teu2,20843512
mun4 hau3,20852307
zin4 hi4,20856818
tuk6 hiau1,20862165
dam3 tai4 mong3 vui2,20867930
so1 gon1,20877143
liong4 bui1,20882594
ngoi4 gau1 si4 ziet5,20888359
sin2 hok6 su4,20896318
tung4 tin4 su1 tung4,20902292
hau3 ga4 cu4,20911087
yen1 cung1 ham2,20916434
ngo1 le1,20923035
da3 bien1 lu2,20927024
ngiu3 ngi3 zai3,20935401
gap5 zai3,20942838
cam1 kau3 su1,20947140
gin1 hai4,20955204
liau2 mong4,20959715
su4 fa4,20964749
gien4 ha4 mien4,20970096
siau3 tiau4,20976697
lem3 m1 lem3 cu4,20980895
diam3 du1 yau4,20988645
co1 den3 loi2 sit6,20995455
yit5 ha4,21003205
ciet5 yau4,21008030
tung4 gin1,21012228
sin2 tau4,21017784
but5 sau3 ngin2,21022609
mun4 tau4,21028792
dien1 dau3 go4 loi2,21032885
ban4 ham2 ban4 tam1,21041994
hau3 det5 yi4,21049640
fung1 hang2,21056972
het6 zun3,21062006
bit5 zit6,21067144
liong1 li2,21071342
sui3 ngiu2 zi1 si3,21076062
sang1 min4,21085275
het6 zien4 zang1,21090204
yen4 so1,21098059
diam3 du1 hau3,21104137
yau4 mun4,21110947
ngien2 zu1 sin2 li1,21115667
lem3 cin1 co3,21125507
gung1 sin2 sin1 tui4,21133153
yi1 song4,21141426
hang2 li1,21146773
gang1 von4,21151911
san1 tau4,21156945
con2 toi4,21162083
liong1 moi2,21168266
gok6 gok6 siau4,21173404
fa2 ngi1,21178647
tap5 lo2 kat6,21184412
sip6 gan1,21191431
liau3 gai3,21196569
boi4 tau4 yi2 ci2,21201498
hang2 zong1,21209457
ciet5 zung4 yau4 hoi4,21215222
ci3 gin1,21222659
sam1 sip6 ngi4,21229573
cam1 zien4,21237114
sap6 suk6 geu3 teu2,21242461
fo3 sau1 vuk5,21253241
su3 dau4,21258901
pin2 hang2,21263099
zun1 cung2,21268342
ten3 ten3 ngong1 soi4,21274629
sap6 ha4 sap6 ha4,21284156
man1 on1,21291175
zung1 fung1,21296522
tui1 yiu2,21302182
mi3 ziu3,21307111
da3 cau3 gin1 sa2,21312458
mung3 lau3,21321149
gui3 da3 gui3,21325974
ma1 gin1,21333202
pan4 yok6 liong1 ngin2,21338549
mau2 gi1 fui4,21345672
sin2 yok6,21351541
zun3 pi4 tin4,21355843
zang4 coi4,21362444
yiu1 si2 gan4,21368418
sui4 tau4 fui4,21376482
kiong2 sim1 zim1,21384023
lau1 pien1,21394386
sin2 lung2 kai4 se4,21399211
oi4 piau4 liong4,21405289
ba1 soi4,21410427
biak5 fa4,21415670
zam4 zung1,21419868
fa4 gai3,21426051
vu2 ha4 han4,21430562
zin1 he4 yau4,21436536
moi4 ga1,21443973
man4 man4 hang2,21448171
mau2 la1,21456339
yit6 yung2,21461895
ngo1 sit6,21467869
gon1 gong1,21472903
vu2 sien4 tien4 va4,21478981
siu3 cong4,21485477
zon3 bien4,21491346
do1 liong1 cien2 cung1,21495857
sam1 sip6 yit5,21505697
hai2 tiap6,21513552
vui4 ta1,21518481
da3 yin4,21523097
liong1 lan2,21528653
lot5 zung3,21533164
ban4 tui1 ban4 ciu4,21538093
gai3 sit5,21545843
fuk6 sien4,21549623
cung2 kin4 tai4 ha4,21555283
liong1 teu2,21562406
cong2 tau4,21567649
ngit5 gin1 pin2 giun1,21572578
ton1 zang4,21584299
sa3 gi3 vui4 ngin2,21589542
gi1 tau4,21596874
sat5 ca1,21600863
suk5 min4,21605583
piang4 lit6 kat6,21611348
bot5 lau2 seu1,21618262
cung2 teu2 dau4 giok5,21625803
da3 dai1,21633762
on1 lok6,21638064
boi4 gong1,21641844
yi1 feu3,21646878
siong1 yi1,21652538
con2 loi2,21657467
fan1 bong1,21663859
ok5 ngiam4,21669206
deu1 deu1 zon4 zon4,21674657
teu2 dang3,21682512
cung2 fan3,21688068
tau4 si3,21693206
bin1 bun3 su1 gi1,21698344
hoi3 song4,21707557
tai4 gai3,21712277
tok6 giang3,21716893
gong3 fa2,21721195
cu2 fong2,21725811
hin4 gau1 cai3 liet6,21731994
lu2 dun3,21739953
cong2 ciang1 sui4 tau4,21744987
gau1 co4,21752633
pin2 pin2 on1 on1,21757458
vu2 zit5 zui1,21766358
hang2 vui2,21775989
cung1 zai1,21782485
su4 cien1 min2,21788041
lit6 zu3,21795373
yau4 gen1,21800616
cat5 co4 hai2,21806067
yiu2 piau4,21813713
siu3 yang3,21820000
gam1 cat5 gon1,21825556
tu4 ga3 vuk5,21833097
ca1 zong3,21839384
ket5 lai1 zu1 lit6,21844313
kon4 gang1,21850496
yiu1 lin2,21855112
kien3 san3 fui4,21860981
pi4 sien3 vui2,21867477
da3 cit5 gi2,21875541
vong4 gok5 tau4,21885590
hau3 hin2,21890206
siong1 yin4,21894926
liong1 sam1 cu4,21899646
yi2 cung2 zu1 sin4,21905620
su2 pi4 liong4,21916191
gim4 hang2,21922269
ngo1 lem3,21927929
lin2 foi1,21932127
min2 fu4 ki2 sit6,21937787
ngia3 tang4,21945851
mu1 zit5,21950676
zi3 min2 tau4 siang4,21955187
toi2 kien2 tau4,21965341
da3 gai1 bo1,21972569
sit6 zit5,21978961
sit5 lit6,21983368
siet5 zung3,21987043
sam1 bun3,21993121
da3 gung1 fu1,21998886
cung2 tuk6,22005278
zon4 gai4,22010207
ngo4 si3 lo3,22015345
hau3 liang4,22022782
hau3 do1 du1 he4,22027189
hi4 cung4,22034730
lok6 gon1,22040390
mau2 ngin2,22045215
cit5 tau4,22051816
yit5 liong1 gu3,22056327
tam4 mong4,22062510
din3 zin1,22066708
but5 cu4 liong4,22073518
seu4 mang3 mang3,22079074
liong4 hin2,22085466
da3 ngo1,22089977
gin1 vun2,22094802
ti4 zin3 ngi2,22099836
tiam1 mong4,22107273
sot5 sak6 foi1,22111680
sun2 hang2,22117654
pin2 ngiet6,22123837
so1 gon1 li1 hi4,22128244
yin4 ziet5,22136726
ciang1 cu2,22142282
liau3 yen2,22147838
fan2 lau3 su1,22153289
song4 bin1,22160621
sau3 ngin2,22165550
zin4 ngi4,22169957
da3 fo3 gi1,22174991
fun4 liong4,22182114
zet5 cung4,22186416
han2 yiu1,22191763
pan2 co1,22198050
da3 dau3,22204024
yiu1 liong1 go4,22208222
yiu1 sin4,22214300
lung1 gung1,22219960
ngai2 di1,22226874
bak5 mau2,22232221
zeu3 kit6 don1,22236732
ca2 go3,22243333
zui1 pin2,22249098
kai3 su1,22253400
dau3 lok6 hoi3,22258120
ziu1 zai3,22266079
cak5 tu4,22271844
zin1 fa2 ban3,22275937
tau2 hok6,22282329
sam1 sip6 ng3,22286840
sang1 lin2 tu2 tan4,22292605
bau1 san3 dau4 fu4,22302759
liam3 yung2,22310196
tai4 kiu1 ngiong2,22316065
gan4 hiet5 hiun4 lien4,22322248
si4 cung2,22329998
m1 hau3 bi1,22335972
pak6 zung3 ngin2,22342782
zong1 fa2 fung1,22348965
gan3 yim3 cak6 sit6,22355461
gien4 hien2 su1 ce2,22361748
gau4 kam4,22371170
yin1 vui4 yiu1,22375263
yiu1 mau2 hi4 gia1 vuk5 ka1,22383536
sau4 gi1,22393167
kiun4 sui3 leu2 toi2,22398514
lok6 zu1 zu1,22408041
sien2 zon3 mun2,22414955
siau3 da3 siau3 lau4,22423855
pin2 fan3,22433068
zit5 gam3,22437997
liu2 min2,22443866
ngi4 ng3 zai3,22449526
pien4 zong1,22456963
to1 cong2,22463250
po4 hok6,22468597
ok5 gon4 man1 yin2,22472690
gim1 zo4,22482217
mun2 kiam1,22487982
pin2 sin2,22493538
cung1 siu3,22499930
siong1 ca1,22505590
tong2 yen2,22511041
cung1 zai3,22515343
si4 yi4 mong3 vui2,22520899
gip5 lan4,22530112
cong2 tat6,22535146
sit6 van2,22540284
zon1 luk5,22544691
ngiap5 hang1,22550456
lo2 pet6 gon1,22555385
am3 am3 puk5,22561672
men4 man1 ziu1,22568482
hang2 su1,22575083
za1 da3 ngiun2 hong2,22580326
tai4 giang3 pau1,22589957
ngiang2 lan2 yi2 song4,22595513
hien3 kat6,22605249
pit6 po2,22610074
gim1 ma1 lun2 tau4,22615734
gai3 giet5 dau4,22623275
yit5 zung3,22628204
don1 zin4,22634700
ko3 lo3,22640151
zong1 bau3 zai3 tung4,22645289
tau3 fui2 gung1 tau4,22653144
fa2 fu4,22659745
ciang1 zuk5 sa2,22664256
ok5 gau3,22671797
hau3 tang4 diam3,22676413
to3 dong4,22682178
sia2 ok5,22686585
but5 gin1 yi4,22690783
hau3 foi1,22696757
zin4 su4,22702104
vu1 sau1 sau1,22707242
sam1 cung2 si4 det5,22714574
vut6 zung3,22723578
da3 zoi1 diau1,22728821
sip6 sam1 tai4 bau3,22735317
hau3 pin2,22744008
fu4 zu3,22748519
gok5 but5 siong1 ngiong4,22753657
zu3 sit6,22759840
gon1 bui1,22765187
ngim4 yi4 mong3 vui2,22771056
gai3 fong4,22779538
iu3 sim1 lak5 hiet5,22783736
tin2 ca1,22791486
tai4 lit6 su4,22797669
gin1 dien3,22802912
sau1 hem2 hem2,22808050
mau1 cung1,22818935
si3 det5,22825536
tet5 go4,22830152
cau2 hi4 pung2 put6,22835290
mok5 heu4 het5 siu3,22841891
cung1 ho4,22850268
su1 da3 sui3,22854675
hang2 toi1,22862634
gong1 sien1,22868921
yiu1 hong2,22874268
but5 sin1 moi2 gi3,22878884
cut5 co4,22890396
bat5 tu4,22894698
min2 sui2 ciang1 su3,22898687
zam1 cien2 gu4 heu4,22906542
gak5 ngan4 gon1 fo3,22915337
kiong2 bet5 zin4,22922878
yung4 me1,22928956
teu2 lin1,22932840
ngiong4 sin2,22939023
teu2 zu1 ngiun2 hong2,22944683
poi4 suk6,22954001
von4 zon4,22957676
ngang3 ngiet2,22962710
co4 go4,22967012
zin4 fong1 hin2,22972046
yiu1 set5 ngin2 zung3,22979065
piau4 fong2 tuk6 yok6,22989636
yau4 zin3,22997282
hau3 cau2,23002733
da3 gung1 fong2 di4,23007453
ngien2 meu2,23014367
tuk6 gam3,23021386
ngu4 fui4,23025897
gau3 tu4 sam1 fut5,23030617
sam1 ngit5,23037427
hak5 giang1,23041938
tap6 ciang1,23046763
ciang1 fung2 cau4 pak6,23051379
gong1 va2 va2,23060592
cung1 fun4 kau3 li4,23066566
tung2 lok6 gai1,23074839
fam2 gan1,23080708
yit5 tu4,23086264
mai4 yin4 za4,23090775
vu2 yi1 vui2 gi4,23098316
hau3 m1 hau3 ngin2,23106798
pien4 dong4,23115907
san4 ha4 sim1,23120105
gung1 su1 fui4 ngi4,23128587
gan1 ka1,23136546
lim2 hang2,23141475
cong2 tu2 pat6 siap5,23147344
but5 zok5 vui2,23155199
me1 zia3,23162949
gong3 piau1,23167878
giong1 ma2,23172285
siu3 zok5 zai3,23177528
siong1 ga1,23184338
zam4 vui2 gi3 yiu1,23189476
cau2 tin2,23200256
sin3 cung4 ki2 su4,23205603
da3 lok6 sui3 geu3,23215443
bi1 yit5,23224134
hang2 zin4 ki1 vak6,23228227
zai4 tu4,23235873
gong1 fu2 tau4 ngi4,23240384
siau1 fong2 cu4,23248657
zung1 mui1,23256303
tung1 pien4 yok6,23262172
min1 zong4,23268041
vong2 nga2 pak6,23273597
fui4 hap6,23280511
tui1 cu4,23284604
sau3 su4,23288802
kon4 cok6,23293522
sit6 tong2,23298660
sa2 mui1,23303903
sam1 go4 gut5 fu4,23309877
cuk5 cit5 cong2 tam2,23317314
giu3 gin1 kau3 ngiam4,23325169
tet6 piet6,23334278
cia4 tien1 fa2,23338476
cong2 ti2,23345495
hiu1 li3 ca1,23351051
hon2 boi4,23358592
hong2 ki3,23363939
ce2 sip6,23368659
si4 hoi3 vui2 ga1,23372857
hau3 lai4 hau3 lai4,23381339
teu2 vin2,23389089
ket5 but5 siau1,23394749
li1 hang2,23401350
siu3 ziong4,23406801
gau1 cai1,23412044
fong4 zi3 yau4,23416555
su4 zong3,23425037
cak5 tau4 ngi2,23430384
li2 fong1 mien4,23438657
lang4 ngan3 siong1 kon4,23444944
song4 yiu2,23453008
zak5 ngien2 li4 si4,23458146
piau4 liong4,23466732
ciu4 gok5 det5,23471034
sim1 gi1 gang3 set5,23475963
sin2 cong2,23483818
hoi3 tung2 su4,23490941
gau1 vu4,23497646
hiet5 liu2 sin2 ho2,23503097
fu4 kiong2,23513982
ngi3 ti2 mien4 min4,23519538
tang4 lok6,23525930
zung1 lam2 hoi3,23529710
pin2 on1 sin2 giung1,23538192
ngok6 pin2,23549808
gong3 fa2 gai1,23554528
tui1 sim1 zi4 fuk5,23561860
ngit5 pien1 sit6,23568670
cok6 siong3,23575166
tien4 hi4 tau4,23580095
cai4 hong2,23586696
pin2 bui4,23592147
fong2 gon1,23597494
mong2 zung3,23603990
tau4 hang2,23610591
gim1 zi1 ngiuk6 yap6,23615729
hau3 ngin2 lan2 zo4,23624315
lo3 cok6 su4,23634364
zung1 ti2 kim2,23640129
ai3 ga1,23647461
hau3 pa4,23652077
da3 tin4 zu3 yi4,23656484
sat5 gai1 gin3 heu2,23665906
m1 liang4,23677627
cu4 yau4,23682765
pan4 zeu4,23687694
man1 hiong1 ngiuk6,23692623
but5 co4,23699955
tang4 gi2,23703839
tung1 sin4,23708768
cung2 hien4,23713697
dau3 moi1,23718626
tai4 ho2 tau4,23724286
ca2 yap6 ca2,23730573
cung1 liong4 kip5,23736024
cong2 siong1 su1 siu3,23742416
yau4 la1,23754032
liong1 pien1,23758857
diam3 sim1,23763891
sin2 gin1 gon3,23769969
yong2 ma2,23778242
sin2 bun3 ga4,23783798
yi1 pong4,23791444
man1 dau3,23796269
ngo1 ti4 yau4,23800676
cam3 vu2 ngin2 tau4,23807695
fu4 suk6,23816699
go4 lam2 zai3,23821733
gong3 mung4 va4,23829379
giun1 gi1 cu4,23835562
yit5 pok5 liong1 san4,23841849
su4 fan1,23850226
ban4 ham2 tam1,23855469
ga1 ga1 fu4 fu4,23864160
cong2 gang1,23872015
hien2 ti4,23877466
ngo4 pu1,23882813
sam1 cui1 si4 ciang3,23888369
bit5 miang2,23898314
gon3 li1 cu4,23903661
su4 mui3 pin2 sang1,23909948
ket5 vak6,23920102
zin4 ngi4 gam3,23924195
lui4 tin4,23931527
dap5 pien4 ca1,23935411
san1 giok5 ha1,23942639
lien2 hi4,23949135
da3 ho2 bau1,23954691
yi1 sang1,23960874
zon4 sak6 san1,23967161
dau4 cun1 hon2,23973762
gui3 mien4 hok5,23981721
gip5 yi1 kiu2 sin2,23987904
giet5 suk5 heu4,23997953
ngui2 ngien2 sung3 tin4,24004449
siu1 fuk6,24011259
sin2 pai4,24015352
don3 miang4,24020177
gok5 zung3,24024166
bau4 nga2,24029304
cu4 pau4 cu4 hi4,24033815
lien2 siong2 tau4,24043133
diu1 si3 lo3,24049107
li3 hang2 ga1,24056230
yin4 zai3,24065025
ca1 suk5,24070372
min2 ha1,24074674
on1 fun4,24080439
dau4 ce2,24085055
cai1 su4,24089357
fun2 lin2,24094182
ciang1 vong2 but5 ziap5,24099216
tiap6 boi4,24107071
giu3 piet6 cung2 fung2,24111478
giu3 gan1,24118915
long4 kio2,24124158
co1 gon3,24128669
mai4 zu1 zai3,24133807
su1 fa4,24141453
ko3 yi1 da3,24146904
yit5 tin4 yiu1,24152982
fu3 ngo4 cang1,24161673
ceu4 zai3 gung1,24168796
ciu4 he4,24176546
si1 tau4,24181162
yam3 yong3,24185673
ngong2 pin2,24190289
sui3 pin2 sien4,24195949
fun3 sit5 tai4 pin2,24204431
sin2 ngin2,24211868
gu3 go1 zai3,24216379
tai4 ziong1,24224129
zau1 go1,24229058
siong1 cu4,24234196
sui2 yen2 lok6 co4,24239125
piong3 zit5 ngiong2,24246144
ya1 hau3,24254312
ho2 bau1,24258928
liong1 ga1 ca2 li1,24263439
mak5 sui3,24271503
gang1 ga1 m1,24277163
sam1 pui4,24282510
tai4 set6 teu2,24288275
sa2 go3,24295398
fu1 cong4 fu4 sui2,24301163
vu2 ki1 zu1 tam2,24310690
zen1 zu3 fu4,24318754
sim1 yiu1 lin2 si1,24325773
sa1 zong3,24335613
si2 ket5,24340647
zai3 sui4,24346621
ki2 sit6 le1,24351759
min2 sin4,24358673
ca1 co4 giok5,24364647
gai3 hot5,24370725
zi1 biet5,24375654
vui2 fu3 zok5 cong2,24379852
bau1 ca1,24386766
zung1 vang2 yiu2,24391277
ziong1 fu2,24400699
diam3 sam1 bat5,24405419
zin4 gui1,24411811
pak6 va4 vun2,24418725
min4 li1,24426057
hoi3 sien1 ziong4,24430777
cim1 tung4 vu4 ciet6,24438632
yin4 dui4,24446069
yim2 fu4,24450789
zok5 ok5,24455300
boi4 cu4,24459393
la2 lon1 sui3,24463173
si2 fun4,24472700
gi3 go4,24477943
liong1 kip5,24482768
da3 su4 kai4,24486966
sui2 gi1 yin4 bien4,24493671
sin2 ngi1,24501212
dien1 dau3,24506455
ngiun2 hong2 dam1 bau3,24511071
yit5 liong1 ga4,24518194
yen4 fui4,24523541
ham2 sa1 sa4 yang3,24528888
dau4 poi4 yi2 liu2,24536534
zung1 tin2,24547314
tai4 pin2 sin1 si3,24552034
ciang1 nga3 toi2,24560620
luk5 gan1,24569520
pau1 ma1 zai3,24574763
hau3 fai4,24581573
kiun4 ti4 diam3,24586084
ti4 ngi4 tu4,24594043
yin2 yong1,24600644
lan2 hiung1 lan2 ti4,24607454
bi1 teu2,24615100
hau3 siau3,24621492
kiang1 kiau3 fong1 pien4,24626003
gan4 ton4,24633753
sam1 ha4,24638578
lu1 sa2,24644029
sin4 sak6,24650003
liu2 ha4 ngien2,24655141
zin4 giung1,24661637
ton1 sien4 fung1 zen1,24668342
fa2 yun4 tong2,24677555
yit5 ngien2 yit5 hang2,24685410
zin3 li1 ha4,24694205
ya4 man1,24701224
fuk6 git5,24705840
zon3 liam3,24710247
nga2 cat5,24715490
tuk6 su1 ngin2,24720941
mau2 pan4 fap5,24726706
fo3 foi1,24732053
sin4 cai1,24737504
den1 fung1 cau4 kit6,24743269
sin2 ngien2,24751333
sit5 cung1,24755844
geu3 mui1 suk5,24761818
zung1 hin2,24768105
da3 fap5,24772721
siau1 ya4,24776710
tuk6 lung2 zon4,24781117
pin2 cit6,24789599
yiu2 hi4 ngin2 gan1,24795364
yit5 hang2,24805935
sin4 yung4 gon1 cat5,24811282
yun3 min4,24820391
da3 cun1,24825007
he4 yau4,24830354
man4 zai3,24836014
song4 hoi3 gai1,24840943
mang1 ket5,24848484
zit5 liong4,24852995
zung1 yin1,24857820
siau3 sit6 tin2,24863376
bak5 fu1 zong3,24870186
lan2 siu4,24876787
ya2 ngiong2,24881821
gon4 yi1,24888422
eu4 pui2,24893769
cap6 sit6,24900370
ngo1 tang4,24904463
da3 lung2 tung1,24909601
cong2 ci4 giu3 on1,24916306
kit6 cit6,24924683
fan3 va4,24929194
siong1 vu4,24933810
zien4 ziong4,24938426
song4 van2,24943251
hiau1 hen4,24947762
fo3 song4 hiau1 yiu2,24953527
yit5 kiet5 but5 zin3,24964307
sen3 liok6,24971535
sang1 tiau4,24976046
ca1 pai2,24980975
yiu4 mau2,24986009
si2 loi2 yun4 zon4,24990520
gai1 tan4 fa1,24999629
yin4 tu4 su1 tan3,25005289
yin1 goi1 diam3,25013666
ti4 teu4,25019640
cam1 gien4,25024987
bin4 ga4 ce2 ki1,25030230
gui4 heu4 soi4,25039025
dap5 gin3 ca1,25046566
ga1 fu4,25054734
da3 liet6,25059141
sam1 bak5,25062921
sit6 teu4 fu4,25068164
yit5 ti4 liong1 giam3,25075078
gan4 ziap5 sien3 gi3,25081574
tang4 gong3,25092145
siu2 ngoi4,25097283
sen3 fun4,25102421
man4 yin4 lin2 dan1,25107559
cung2 sin1 zo4 ngin2,25115727
cok6 su4,25124104
song4 fung1,25128615
fui2 hiong1 kat6,25134275
det5 dau3,25140249
dau4 hien2,25144342
git5 lin2,25148331
gon1 iu3,25153782
gong3 da3 gong3 sat5,25161323
zui4 heu4 sim3 pan4,25168760
ket5 sui3,25175779
zon3 von4,25181439
bia1 ziu3,25186264
fa1 sim1 tai4 sau3,25190671
sit6 zau1,25197585
yim1 zit5 hau3,25202619
gia1 deu1,25208906
gin1 fong1,25214253
zon3 hiong1 ha4,25219287
len2 liong4,25226306
vui4 tang4,25231862
hang1 lak5,25235955
gok5 ngan3,25240153
tui2 song4,25244351
sam1 gok5 gi1,25249698
gim3 song4 lu4,25256299
sam1 gung1 gin1 fui4,25261750
siong1 fu4,25270859
song4 sut6,25275893
det5 me1,25280404
bo4 zung3,25284915
mui1 tau4,25289740
min2 yi4 sau4 ti4,25293729
sau3 gan1,25300225
ok5 zok5 kiak6,25305154
pien4 yi4,25309665
kiut5 mui1 sip6,25314072
tuk6 su1,25319941
ngiak6 ca1,25324975
ga1 ma1 sa4 sien4,25330113
si3 mang3,25337132
diam3 li1 gai3,25342688
yi1 cu3 vui2,25350334
da3 zau1 fu1,25359129
yen4 mui1 tiap6,25365416
lok6 sui3,25372957
kiung4 fam4 lan4,25378617
hang2 gu3 fet6,25384382
giok5 tap6 ban3,25390774
lau2 gi1,25395808
bien4 vui2,25401573
mau2 li1,25407651
mau2 pu3,25412998
fan3 siu3 vui2 gung1,25419912
tui1 sim1,25429961
gai3 gim4,25435308
ke4 ti4,25440759
vak6 sa2 tiam1 zuk5,25444748
cui1 tiak6,25453543
bien1 tu4 yiu1,25458054
tu4 ngit5,25467163
cung2 su4,25470943
zok5 song4,25476081
cien2 man1,25481950
yiu1 gi1 ko3 sin2,25487193
hau3 lem3,25495884
sang1 ngit5 kat6,25500709
zu1 yiu2,25507937
pau4 lit6,25513702
gu4 ti4 cung2 yiu2,25517377
toi2 song4,25528471
but5 kiu2 sim4 gai3,25534027
kiuk5 gau1 fo4 ga3,25541464
lim2 zin4 coi2,25548483
luk5 hong2,25557174
kiun4 sin2,25563043
kip5 tuk6,25568390
gin1 tau2 hai4 long4,25572274
dam3 zang4 miang4 piang2,25579188
siu4 min4,25586938
hang2 zin4 zong3 gon1,25591867
fan1 ga4,25601080
con2 piau4,25606114
sam1 sim1 liong1 yi4,25611043
vun3 da3 vun3 zat5,25619316
cit5 ngi3,25628529
nga3 zai3,25634085
lai4 zung3,25639014
zung1 yok6,25644152
zong3 siong4,25647932
zin4 sien3,25653383
hi3 vu4,25659043
giung1 kan3,25663450
ko1 ket5,25668066
ngan3 zai3 luk5 luk5,25672891
dong1 zang4,25679701
fam4 fam4 zu1 bui4,25684212
pai4 ga1 zai3,25692589
da3 ton1,25699190
pang4 guk5,25704119
ziong3 gin1 get5,25709153
san4 dong4,25716590
tong2 tong2 zin4 zin4,25721415
teu2 min2 cong4,25730419
ngiu2 ma2,25739528
zung4 kien1 tau4,25744771
fui4 hak5,25751685
soi1 zai3 zi3,25755987
cong4 yun4 tau4,25763215
vat6 ki1,25768875
po2 zai3 su4,25773282
tai4 sau3 ngin2,25779778
dap5 sun4 fung1 ca1,25785543
cau3 mau4,25793398
ton1 gi4,25798223
kat6 su4,25802734
ban1 ham2 tau4,25807454
ma2 tong2,25814473
gung1 zai3 lau3,25819924
sin1 gong4,25825584
li1 so3 dong1 yen2,25830931
hon2 tuk6,25838368
mien4 song4,25843924
san4 sit5,25849271
cim1 sin3,25853573
siu1 gung1,25859024
hau3 liau3,25865311
cong2 ki1 cit6 ngip6,25869613
fu4 lui4,25876527
yi1 heu4,25881247
fun4 su4,25886594
fo4 yin4,25891941
yung1 yung2 fa2 gui4,25897706
san4 cun1,25906188
yiu1 tu4,25912998
zeu3 sui3,25917405
da3 ngi3,25923379
fa2 vui2,25929248
ho2 bien1,25934804
su1 da3 yang2 yau4,25939942
ba1 si3 lau3,25948215
ngi4 bak5 sam1 sip6,25955234
zin4 tu2,25962253
zo3 heu4 fong1,25967913
gai3 fong4 giun1,25974618
fa2 yok5,25983100
tau4 m1 tau4 kiap5,25987089
pu1 pai2,25996825
ngiu3 cok6,26001754
hang2 heu4 mun2,26007728
dam1 si3,26013911
zung1 den3,26019049
so1 leu4,26023665
sit6 si4 fong1 fan4,26028803
hau3 dau4 kit6,26035613
zin1 lin2,26040960
da3 bun3,26045680
gam1 cat5 yen4 zong3,26051027
gai3 giet5,26061076
ziu3 ngiap5,26066423
gon3 si2 gan4,26071457
yau2 yau2,26079521
cet5 liong2,26085181
lin3 gun4,26089692
siong4 su4,26096502
hiet5 yong1 liong4,26101431
diam3 siong4,26107196
pak6 vu1 su4,26112230
cung4 zin3,26119353
pin2 yung2 zu1 bui4,26124909
hong2 cin2,26132868
ca1 siong1,26138319
dui4 teu2 ca1,26144084
han2 va4,26151939
siong1 yok6,26156241
da3 ha4 kat6,26160230
ca1 fong2,26165681
sak6 foi1,26170610
ngi4 sip6 sam1,26175644
lin2 gai4,26182349
teu3 liong2,26187487
zon4 suk5,26193565
cung2 git5,26198285
se3 mi1,26203423
cam2 sit6,26208770
zon3 ngan3 gan1,26212863
zin4 fan3,26221136
pau1 mat6,26225856
sau3 yi1,26230054
liong1 zung3,26235088
mak5 su4,26240853
gon4 ciet6,26245469
ket5 dau4 bau3,26250503
sam1 pa2 liong1 pat5,26255537
sit6 ngang4,26262869
tai4 si4 gon3,26267485
du1 zung1 yi4,26274086
so2 zai3,26278911
ngo1 du1 gok5,26285198
teu2 la1 m1 tung4,26289918
kiong3 cu2 tot6 li1,26297459
zoi4 sun2,26306150
song4 cin4 tien1 liong2,26311601
su4 cuk6,26323217
kiut5 sa2,26327937
sam1 go4,26333388
ng3 tu4,26338944
fuk6 si1,26343246
pak6 go3 su4,26348593
zung1 yi4 ngin2,26354671
da3 gau1 li3 fu1,26361899
li4 su4 dong1 teu2,26370590
song2 lok6 gai1,26380535
fu4 kiun4,26386718
bau3 sien1 zi3,26391543
yin1 det5,26399293
goi3 miang2,26404640
bau3 on1 zai3,26409151
kui3 lui3,26417319
bot5 coi2 zai3,26421830
sam1 diam3 bit5 lu4,26427699
